NaN,0,0,0,0,0,0,0,0,0,0,2.87331931197159e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.38509585238598e+24
NaN,0,0,0,0,0,0,0,0,0,0,3.18885111343572e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.96575988404181e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.74288754416509e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.92269773046945e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.71704128271047e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.81440171471074e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.96939991635404e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.87372578216619e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.58198891792675e+24
NaN,0,0,0,0,0,0,0,0,0,0,3.10699687421557e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.94611430404276e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.96209421042967e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.62801054153636e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.99029361460638e+24
NaN,0,0,0,0,0,0,0,0,0,0,3.06847721234273e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.97235163977926e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.78823876182137e+24
NaN,0,0,0,0,0,0,0,0,0,0,3.05270705545407e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.78651802810075e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.98831948976766e+24
NaN,0,0,0,0,0,0,0,0,0,0,3.10960914703285e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.50926314180853e+24
NaN,0,0,0,0,0,0,0,0,0,0,2.68833028956954e+24
